id,label,primary_category,n_triples,text
2210.05635,cs,cs.CV,5,"we present a robust theoretical framework for the characterisation and manipulation of optical flow, i.e 2d vector fields, in the context of their use in motion estimation algorithms and beyond. the definition of two frames of reference guides the mathematical derivation of flow field application, inversion, evaluation, and composition operations. this structured approach is then used as the foundation for an implementation in python 3, with the fully differentiable pytorch version oflibpytorch supporting back-propagation as required for deep learning. we verify the flow composition method empirically and provide a working example for its application to optical flow ground truth in synthetic training data creation. all code is publicly available. [SEP] We present a robust theoretical framework. The definition guide the mathematical derivation. The fully differentiable pytorch version oflibpytorch support back-propagation. We verify the flow composition method. We provide a working example."
1810.13408,hep-ph,hep-ph,7,"after the discovery of a sm-like scalar state with mass of 125 gev in 2012, the electroweak sector demands to be studied with all possible theoretical and experimental efforts. in this work we present a symmetric two higgs doublet model with a discrete interchange symmetry between the two higgs doublets ( ). apart from the sm-like scalar state (h) with gev, the model has several distinguishing features including the pseudoscalar (a), the charged scalars( ) and the neutral scalar h, which do not have any direct coupling to fermions. the neutral scalar can have mass lighter than the 125 gev sm-like higgs state . due to the presence of a residual symmetry after the spontaneous symmetry breaking (ssb), the neutral scalar emerges as the dark matter candidate in this scenario. as an effect of this possibility, the sm-like scalar will have an extra invisible decay mode of in this framework. we propose the model and discuss some of the interesting features with a guideline of possible phenomenological searches at the lhc present in this scenario. [SEP] We present a symmetric two higgs doublet model. The model have several distinguishing features. Which have any direct coupling. The neutral scalar have mass. Scalar have an extra invisible decay mode. We propose the model. We discuss some."
2402.14061,cond-mat,cond-mat.supr-con,11,"altermagnets exhibit a large electron spin splitting which can be understood as a result of strong coupling between itinerant electrons and localized spins. we consider superconductivity due to electron-magnon scattering, using strong-coupling eliashberg theory to capture many-body effects that are not covered by a weak-coupling approach. the characteristic band structure of altermagnets puts significant constraints on the spin structure of electron scattering on the fermi surface. we emphasize the role of spin-preserving, double-magnon scattering processes compared to conventional spin-flip processes involving a single magnon. then, we derive the eliashberg equations for a situation where double-magnon scattering mediates spin-polarized cooper pairs, while both double-magnon and single-magnon scatterings contribute to many-body effects. these many-body effects impact superconducting properties in a way that differs significantly from systems where conventional spin-flip processes mediate superconductivity. to highlight the role of -wave magnetism on superconductivity in altermagnets, we compare our results to those found in ferromagnetic half-metals and conventional antiferromagnetic metals. [SEP] Altermagnets exhibit a large electron spin splitting. We consider superconductivity. We use strong-coupling eliashberg theory. The characteristic band structure put significant constraints. We emphasize the role. We derive the eliashberg equations. Double-magnon scattering mediate spin-polarized cooper pairs. These many-body effects impact superconducting properties. Conventional spin-flip processes mediate superconductivity. We highlight the role. We compare our results."
2507.20066,cs,cs.SI,9,"this thesis develops a continuous scale measurement of similarity to disinformation narratives that can serve to detect disinformation and capture the nuanced, partial truths that are characteristic of it. to do so, two tools are developed and their methodologies are documented. the tracing tool takes tweets and a target narrative, rates the similarities of each to the target narrative, and graphs it as a timeline. the second narrative synthesis tool clusters tweets above a similarity threshold and generates the dominant narratives within each cluster. these tools are combined into a tweet narrative analysis dashboard. the tracing tool is validated on the glue sts-b benchmark, and then the two tools are used to analyze two case studies for further empirical validation. the first case study uses the target narrative ""the 2020 election was stolen"" and analyzes a dataset of donald trump's tweets during 2020. the second case study uses the target narrative, ""transgender people are harmful to society"" and analyzes tens of thousands of tweets from the media outlets the new york times, the guardian, the gateway pundit, and fox news. together, the empirical findings from these case studies demonstrate semantic similarity for nuanced disinformation detection, tracing, and characterization. the tools developed in this thesis are hosted and can be accessed through the permission of the author. please explain your use case in your request. the html friendly version of this paper is at https://chaytanc.github.io/projects/disinfo-research (inman, 2025). [SEP] This thesis develop a continuous scale measurement. That detect disinformation. The tracing tool take tweets. The tracing tool graph it. The two tools analyze two case studies. The first case study use the target narrative. The 2020 election analyze a dataset. The second case study use the target narrative. The empirical findings demonstrate semantic similarity."
2310.20377,quant-ph,quant-ph,2,"the problem of implementation security in quantum key distribution (qkd) refers to the difficulty of meeting the requirements of mathematical security proofs in real-life qkd systems. here, we provide a succint review on this topic, focusing on discrete variable qkd setups. particularly, we discuss some of their main vulnerabilities and comment on possible approaches to overcome them. [SEP] We provide a succint review. We discuss some."
2505.14755,astro-ph,astro-ph.HE,4,"we report the detection of an anti-glitch with a fractional frequency change of in the rotation-powered pulsar psr j1835 1106 at mjd 55813, based on timing observations collected with the nanshan 26-m and parkes 64-m radio telescopes from january 2000 to july 2022. a comparison of the average pulse profiles within d of the event reveals no significant morphological changes. we also estimate the angular velocity lag between the normal and superfluid components at the time of the glitch, showing that one of the superfluid glitch models is incompatible with psr j1835 1106 due to its insufficient spin-down rate and angular velocity lag. the wind braking scenario offers a viable alternative, consistent with the observed spin-down behavior, glitch amplitude, and post-glitch recovery. high-cadence, high-sensitivity monitoring of similar events is essential to distinguish between internal (superfluid) and external (wind-related) glitch mechanisms. [SEP] We report the detection. A comparison reveal no significant morphological changes. We estimate the angular velocity lag. The wind braking scenario offer a viable alternative."
2410.15859,cs,cs.LG,9,"large language models (llms), although having revolutionized many fields, still suffer from the challenging extrapolation problem, where the inference ability of llms sharply declines beyond their max training lengths. in this work, we conduct a theoretical analysis to better understand why no position encoding (nope) fails outside its effective range, as well as examining the power of position encoding (pe) in this context. our findings reveal that with meticulous weave position, pe can indeed be extended beyond effective range. our theorems establish that llms equipped with weave pe can achieve improved extrapolation performance without additional cost. furthermore, we introduce a novel weave pe method, mesa-extrapolation, which utilizes a chunk-based triangular attention matrix and applies stair pe to manage the final chunk. this method not only retains competitive performance but also offers substantial benefits such as significantly reduced memory demand and faster inference speed. extensive experiments validate the effectiveness of mesa-extrapolation, demonstrating its potential as a scalable solution to enhancing llms applicative reach. our code is available at . [SEP] We conduct a theoretical analysis. Llms achieve improved extrapolation performance. We introduce a novel weave. Which utilize a chunk-based triangular attention matrix. Which apply stair. This method retain competitive performance. This method offer substantial benefits. Extensive experiments validate the effectiveness. Extensive experiments demonstrate its potential."
2004.10027,physics,physics.ins-det,6,"the cms endcap calorimeter upgrade for the high luminosity lhc in 2027 uses silicon sensors to achieve radiation tolerance, with the further benefit of a very high readout granularity. small scintillator tiles with individual sipm readout are used in regions permitted by the radiation levels. a reconstruction framework is being developed to fully exploit the granularity and other significant features of the detector like precision timing, especially in the high pileup environment of hl-lhc. an iterative clustering framework (ticl) has been put in place, and is being actively developed. the framework takes as input the clusters of energy deposited in individual calorimeter layers delivered by the clue algorithm, which has recently been revised and tuned. mindful of the projected extreme pressure on computing capacity in the hl-lhc era, the algorithms are being designed with modern parallel architectures in mind. important speedup has recently been obtained for the clustering algorithm by running it on gpus. machine learning techniques are being developed and integrated into the reconstruction framework. this paper will describe the approaches being considered and show first results. [SEP] The cms endcap calorimeter upgrade use silicon sensors. The cms endcap calorimeter upgrade achieve radiation tolerance. A reconstruction framework exploit the granularity. The framework take the clusters. Important speedup run it. This paper describe the approaches."
2108.02600,math,math.NA,3,"we consider the numerical algorithm for the two-dimensional time-harmonic elastic wave scattering by unbounded rough surfaces with dirichlet boundary condition. a nystr\""om method is proposed for the scattering problem based on the integral equation method. convergence of the nystr\""om method is established with convergence rate depending on the smoothness of the rough surfaces. in doing so, a crucial role is played by analyzing the singularities of the kernels of the relevant boundary integral operators. numerical experiments are presented to demonstrate the effectiveness of the method. [SEP] We consider the numerical algorithm. A crucial role analyze the singularities. Numerical experiments demonstrate the effectiveness."
1612.09157,math-ph,math-ph,6,"we propose a new formula for the star product in deformation quantization of poisson structures related in a specific way to a variational problem for a function , interpreted as the action functional. our approach is motivated by perturbative algebraic quantum field theory (paqft). we provide a direct combinatorial formula for the star product and we show that it can be applied to a certain class of infinite dimensional manifolds (e.g., regular observables in paqft). this is the first step towards understanding how paqft can be formulated such that the only formal parameter is , while the coupling constant can be treated as a number. in the introductory part of the paper, apart from reviewing the framework, we make precise several statements present in the paqft literature and recast these in the language of (formal) deformation quantization. finally, we use our formalism to streamline the proof of perturbative agreement provided by drago, hack, and pinamonti and to generalize some of the results obtained in that work to the case of a non-linear interaction. [SEP] We propose a new formula. We provide a direct combinatorial formula. We make precise several statements. We recast these. We use our formalism. We streamline the proof."
2104.13585,hep-ex,hep-ex,0,"based on the observation of sizeable target-transverse-spin asymmetries in single-hadron and hadron-pair production in semi-inclusive measurements of deep inelastic scattering (sidis), the chiral-odd transversity quark distribution functions are nowadays well established. several possible channels to access these functions were originally proposed. one candidate is the measurement of the polarisation of hyperons produced in sidis off transversely polarised nucleons, where the transverse polarisation of the struck quark might be transferred to the final-state hyperon. in this article, we present the compass results on the transversity-induced polarisation of and hyperons produced in sidis off transversely polarised protons. within the experimental uncertainties, no significant deviation from zero was observed. the results are discussed in the context of different models taking into account previous experimental results on and . [SEP]"
2001.08678,astro-ph,astro-ph.HE,6,"we report on a multi-band variability and correlation study of the tev blazar mrk 421 during an exceptional flaring activity observed from 2013 april 11 to 2013 april 19. the study uses, among others, data from gasp-webt, swift, nustar, fermi-lat, veritas, and magic. the large blazar activity, and the 43 hours of simultaneous nustar and magic/veritas observations, permitted variability studies on 15 minute time bins, and over three x-ray bands (3-7 kev, 7-30 kev and 30-80 kev) and three very-high-energy (>0.1 tev, hereafter vhe) gamma-ray bands (0.2-0.4 tev, 0.4-0.8 tev and >0.8 tev). we detected substantial flux variations on multi-hour and sub-hour timescales in all the x-ray and vhe gamma-ray bands. the characteristics of the sub-hour flux variations are essentially energy-independent, while the multi-hour flux variations can have a strong dependence on the energy of the x-ray and the vhe gamma rays. the three vhe bands and the three x-ray bands are positively correlated with no time-lag, but the strength and the characteristics of the correlation changes substantially over time and across energy bands. our findings favour multi-zone scenarios for explaining the achromatic/chromatic variability of the fast/slow components of the light curves, as well as the changes in the flux-flux correlation on day-long timescales. we interpret these results within a magnetic reconnection scenario, where the multi-hour flux variations are dominated by the combined emission from various plasmoids of different sizes and velocities, while the sub-hour flux variations are dominated by the emission from a single small plasmoid moving across the magnetic reconnection layer. [SEP] The large blazar activity permit variability studies. We detect substantial flux variations. The multi-hour flux variations have a strong dependence. Our findings favour multi-zone scenarios. The changes explain the achromatic/chromatic variability. We interpret these results."
2301.03432,cs,cs.CV,11,"cloud removal is a significant and challenging problem in remote sensing, and in recent years, there have been notable advancements in this area. however, two major issues remain hindering the development of cloud removal: the unavailability of high-resolution imagery for existing datasets and the absence of evaluation regarding the semantic meaningfulness of the generated structures. in this paper, we introduce m3r-cr, a benchmark dataset for high-resolution cloud removal with multi-modal and multi-resolution data fusion. with this dataset, we consider the problem of cloud removal in high-resolution optical remote sensing imagery by integrating multi-modal and multi-resolution information. in this context, we have to take into account the alignment errors caused by the multi-resolution nature, along with the more pronounced misalignment issues in high-resolution images due to inherent imaging mechanism differences and other factors. existing multi-modal data fusion based methods, which assume the image pairs are aligned accurately at pixel-level, are thus not appropriate for this problem. to this end, we design a new baseline named align-cr to perform the low-resolution sar image guided high-resolution optical image cloud removal. it gradually warps and fuses the features of the multi-modal and multi-resolution data during the reconstruction process, effectively mitigating concerns associated with misalignment. in the experiments, we evaluate the performance of cloud removal by analyzing the quality of visually pleasing textures using image reconstruction metrics and further analyze the generation of semantically meaningful structures using a well-established semantic segmentation task. the proposed align-cr method is superior to other baseline methods in both areas. [SEP] Two major issues hinder the development. We introduce m3r-cr. We consider the problem. We integrate multi-modal and multi-resolution information. We take the alignment errors. We design a new baseline. The low-resolution sar image guide high-resolution optical image cloud removal. It fuse the features. It mitigate concerns. We evaluate the performance. We analyze the quality."
2203.03387,cond-mat,cond-mat.mes-hall,9,"we demonstrate that the electronic structure of a material can be deformed into floquet pseudo-bands with arbitrarily tailored shapes. we achieve this goal with a novel combination of quantum optimal control theory and floquet engineering. the power and versatility of this framework is demonstrated here by utilizing the independent-electron tight-binding description of the electronic system of graphene. we show several prototype examples focusing on the region around the k (dirac) point of the brillouin zone: creation of a gap with opposing flat valence and conduction bands, creation of a gap with opposing concave symmetric valence and conduction bands -- which would correspond to a material with an effective negative electron-hole mass --, or closure of the gap when departing from a modified graphene model with a non-zero field-free gap. we employ time periodic drives with several frequency components and polarizations, in contrast to the usual monochromatic fields, and use control theory to find the amplitudes of each component that optimize the shape of the bands as desired. in addition, we use quantum control methods to find realistic switch-on pulses that bring the material into the predefined stationary floquet band structure, i.e. into a state in which the desired floquet modes of the target bands are fully occupied, so that they should remain stroboscopically stationary, with long lifetimes, when the weak periodic drives are started. finally, we note that although we have focused on solid state materials, the technique that we propose could be equally used for the floquet engineering of ultracold atoms in optical lattices, and to other non-equilibrium dynamical and correlated systems. [SEP] We achieve this goal. The power utilize the independent-electron tight-binding description. We show several prototype examples. We employ time periodic drives. We use control theory. That optimize the shape. We use quantum control methods. We find realistic switch-on pulses. That bring the material."
2506.00491,cs,cs.IR,10,"retrieval-augmented generation (rag) is usually integrated into large language models (llms) to mitigate hallucinations and knowledge obsolescence. whereas,conventional one-step retrieve-and-read methods are insufficient for multi-hop question answering, facing challenges of retrieval semantic mismatching and the high cost in handling interdependent subquestions. in this paper, we propose optimizing question semantic space for dynamic retrieval-augmented multi-hop question answering (q-dream). q-dream consists of three key modules: (1) the question decomposition module (qdm), which decomposes multi-hop questions into fine-grained subquestions; (2) the subquestion dependency optimizer module (sdom), which models the interdependent relations of subquestions for better understanding; and (3) the dynamic passage retrieval module (dprm), which aligns subquestions with relevant passages by optimizing the semantic embeddings. experimental results across various benchmarks demonstrate that q-dream significantly outperforms existing rag methods, achieving state-of-the-art performance in both in-domain and out-of-domain settings. notably, q-dream also improves retrieval efficiency while maintaining high accuracy compared with recent baselines. [SEP] Retrieval-augmented generation mitigate hallucinations. We propose space. Which decompose multi-hop questions. Which model the interdependent relations. Which align subquestions. Which optimize the semantic embeddings. Q-dream outperform existing rag methods. Experimental results achieve state-of-the-art performance. Q-dream improve retrieval efficiency. Q-dream maintain high accuracy."
2401.07196,math,math.NA,8,"numerical integration over the real line for analytic functions is studied. our main focus is on the sharpness of the error bounds. we first derive two general lower estimates for the worst-case integration error, and then apply these to establish lower bounds for various quadrature rules. these bounds turn out to be either novel or improve upon existing results, leading to lower bounds that closely match upper bounds for various formulas. specifically, for the suitably truncated trapezoidal rule, we improve upon general lower bounds on the worst-case error obtained by sugihara [ , 75 (1997), pp.~379--395] and provide exceptionally sharp lower bounds apart from a polynomial factor, and in particular show that the worst-case error for the trapezoidal rule by sugihara is not improvable by more than a polynomial factor. additionally, our research reveals a discrepancy between the error decay of the trapezoidal rule and sugihara's lower bound for general numerical integration rules, introducing a new open problem. moreover, gauss--hermite quadrature is proven sub-optimal under the decay conditions on integrands we consider, a result not deducible from upper-bound arguments alone. furthermore, to establish the near-optimality of the suitably scaled gauss--legendre and clenshaw--curtis quadratures, we generalize a recent result of trefethen [ , 64 (2022), pp.~132--150] for the upper error bounds in terms of the decay conditions. [SEP] We derive two general lower estimates. We apply these. That match upper bounds. We provide exceptionally sharp lower bounds. Our research reveal a discrepancy. Our research introduce a new open problem. We establish the near-optimality. We generalize a recent result."
2004.11730,cond-mat,cond-mat.str-el,4,"we have performed co nmr measurements of cecoin down to ultralow temperatures. we find that the temperature dependence of the spin-echo intensity provides a good measure of the sample temperature, enabling us to determine a pulse condition not heating up the sample by the nmr pulses down to ultralow temperatures. from the longitudinal relaxation time ( ) measurements at 5 t applied along the axis, a pronounced peak in is observed at 20 mk, implying an appearance of magnetic order as suggested by the recent quantum oscillation measurements [h. shishido et al., phys. rev. lett. 120, 177201 (2018)]. on the other hand, the nmr spectrum shows no change below 20 mk. moreover, the peak in disappears at 6 and 8 t in contrast to the results of the quantum oscillation. we discuss that an antiferromagnetic state with a moment lying in the -- plane can be a possible origin for the peak in at 5 t. [SEP] The temperature dependence provide a good measure. We enable us. A pronounced peak imply an appearance. 120 show no change."
1909.05406,cs,cs.FL,3,"we consider the firing squad synchronization problems for paths in the two and the three-dimensional grid spaces. minimal-time solutions of these problems are not known and are unlikely to exist. however, at present we have no proofs of their nonexistence. in this paper we show one result that suggests what type of study is necessary in order to prove their nonexistence. [SEP] We consider the firing squad synchronization problems. We have no proofs. We show one result."
2508.17247,cs,cs.CV,13,"with the rapid evolution of deepfake technologies and the wide dissemination of digital media, personal privacy is facing increasingly serious security threats. deepfake proactive forensics, which involves embedding imperceptible watermarks to enable reliable source tracking, serves as a crucial defense against these threats. although existing methods show strong forensic ability, they rely on an idealized assumption of single watermark embedding, which proves impractical in real-world scenarios. in this paper, we formally define and demonstrate the existence of multi-embedding attacks (mea) for the first time. when a previously protected image undergoes additional rounds of watermark embedding, the original forensic watermark can be destroyed or removed, rendering the entire proactive forensic mechanism ineffective. to address this vulnerability, we propose a general training paradigm named adversarial interference simulation (ais). rather than modifying the network architecture, ais explicitly simulates mea scenarios during fine-tuning and introduces a resilience-driven loss function to enforce the learning of sparse and stable watermark representations. our method enables the model to maintain the ability to extract the original watermark correctly even after a second embedding. extensive experiments demonstrate that our plug-and-play ais training paradigm significantly enhances the robustness of various existing methods against mea. [SEP] Personal privacy face increasingly serious security threats. Which embed imperceptible watermarks. Existing methods show strong forensic ability. We demonstrate the existence. A previously protected image undergo additional rounds. The original forensic watermark render the entire proactive forensic mechanism. We address this vulnerability. We propose a general training paradigm. Ais modify the network architecture. Ais simulate mea scenarios. Ais introduce a resilience-driven loss function. Our method enable the model. Our plug-and-play ais training paradigm enhance the robustness."
2506.03827,cs,cs.CL,14,"retrieval systems primarily address the challenge of matching user queries with the most relevant advertisements, playing a crucial role in e-commerce search advertising. the diversity of user needs and expressions often produces massive long-tail queries that cannot be matched with merchant bidwords or product titles, which results in some advertisements not being recalled, ultimately harming user experience and search efficiency. existing query rewriting research focuses on various methods such as query log mining, query-bidword vector matching, or generation-based rewriting. however, these methods often fail to simultaneously optimize the relevance and authenticity of the user's original query and rewrite and maximize the revenue potential of recalled ads. in this paper, we propose a multi-objective aligned bidword generation model (mobgm), which is composed of a discriminator, generator, and preference alignment module, to address these challenges. to simultaneously improve the relevance and authenticity of the query and rewrite and maximize the platform revenue, we design a discriminator to optimize these key objectives. using the feedback signal of the discriminator, we train a multi-objective aligned bidword generator that aims to maximize the combined effect of the three objectives. extensive offline and online experiments show that our proposed algorithm significantly outperforms the state of the art. after deployment, the algorithm has created huge commercial value for the platform, further verifying its feasibility and robustness. [SEP] Retrieval systems address the challenge. Retrieval systems play a crucial role. The diversity produce massive long-tail queries. The diversity harm user experience. These methods optimize the relevance. We propose a multi-objective aligned bidword generation model. We improve the relevance. We design a discriminator. We use the feedback signal. We train a multi-objective aligned bidword generator. That maximize the combined effect. Our proposed algorithm outperform the state. The algorithm create huge commercial value. The algorithm verify its feasibility."
1908.09749,hep-th,hep-th,1,"in higher-dimensional schwarzschild black hole spacetimes, there are no stable bound orbits of particles. in contrast to this, it is shown that there are stable bound orbits in a five-dimensional black lens spacetime. [SEP] It be stable bound orbits."
2405.12247,cs,cs.CV,11,"in real-world applications of human pose estimation, low-resolution input images are frequently encountered when the performance of the image acquisition equipment is limited or the shooting distance is too far. however, existing state-of-the-art models for human pose estimation perform poorly on low-resolution images. one key reason is the presence of downsampling layers in these models, e.g., strided convolutions and pooling layers. it further reduces the already insufficient image information. another key reason is that the body skeleton and human kinematic information are not fully utilized. in this work, we propose a multi-granular information-lossless (mgil) model to replace the downsampling layers to address the above issues. specifically, mgil employs a fine-grained lossless information extraction (flie) module, which can prevent the loss of local information. furthermore, we design a coarse-grained information interaction (cii) module to adequately leverage human body structural information. to efficiently fuse cross-granular information and thoroughly exploit the relationships among keypoints, we further introduce a multi-granular adaptive fusion (mgaf) mechanism. the mechanism assigns weights to features of different granularities based on the content of the image. the model is effective, flexible, and universal. we show its potential in various vision tasks with comprehensive experiments. it outperforms the sota methods by 7.7 map on coco and performs well with different input resolutions, different backbones, and different vision tasks. the code is provided in supplementary material. [SEP] It reduce the already insufficient image information. We propose a multi-granular information-lossless (mgil) model. Mgil employ a fine-grained lossless information extraction (flie) module. Which prevent the loss. We design a coarse-grained information interaction (cii) module. We leverage human body structural information. We exploit the relationships. We introduce a multi-granular adaptive fusion (mgaf) mechanism. The mechanism assign weights. We show its potential. It outperform the sota methods."
2012.00669,cond-mat,cond-mat.mtrl-sci,6,"within the framework of the landau-ginzburg-devonshire approach we explore the impact of elastic anisotropy, electrostriction, flexoelectric couplings, and mismatch strain on the domain structure morphology in ferroelectric core-shell nanoparticles of spherical shape. we perform finite element modelling (fem) for multiaxial ferroelectric nanoparticle cores covered with an elastically-isotropic soft or elastically-anisotropic rigid paraelectric shell, with and without mismatch strains. in the case of a core covered with a soft shell, the fem results show that at room temperature a single polarization vortex with a dipolar kernel can be stable if the electrostriction coupling is weak. with increasing anisotropic electrostriction coupling, the vortex disappears and is replaced by complex flux-closure structures, which are formed in the equatorial plane and transform into an elongated vortex with a central 180-degree domain wall near the core poles. this complex domain morphology develops in the core due to the anisotropic electrostriction, and the flexoelectric coupling leads to an additional curvature and twist of the polarization isosurfaces. in contrast to this, fem performed for a core covered with a rigid shell shows that, at room temperature, the anisotropic elastic properties of the shell can stabilize vortex-like structures with three flux-closure domains, which gradually cross in the equatorial plane of the core and transform into 120-degree domains near the core poles. the flexoelectric coupling leads to a noticeable curling of the flux-closure domain walls. a mismatch strain compensates the curling of the flux-closure domains in the core confined by the elastically-anisotropic rigid shell. our analysis reveals different types of topological defects, namely bloch point structures (bps) and ising lines, that form in a ferroelectric core covered with a soft or rigid shell. [SEP] We explore the impact. We perform finite element modelling. The vortex increase anisotropic electrostriction coupling. The anisotropic elastic properties stabilize vortex-like structures. A mismatch strain compensate the curling. Our analysis reveal different types."
2401.05884,cond-mat,cond-mat.mtrl-sci,8,"the magnetic sublayers introduced by intercalation into the host transition-metal dichalcogenide (tmd) are known to produce various magnetic states. the magnetic sublayers and their magnetic ordering strongly modify the electronic coupling between layers of the host compound. understanding the roots of this variability is a significant challenge. here we employ the angle-resolved photoelectron spectroscopy at various photon energies, the ab initio electronic structure calculations, and modeling to address the particular case of ni-intercalate, ni nbs . we find that the bands around the fermi level bear the signature of a strong yet unusual hybridization between nbs conduction band states and the ni 3 orbitals. the hybridization between metallic nbs layers is almost entirely suppressed in the central part of the brillouin zone, including the part of the fermi surface around the point. simultaneously, it gets very pronounced towards the zone edges. it is shown that this behavior is the consequence of the rather exceptional, symmetry imposed, spatially strongly varying, zero total hybridization between relevant ni magnetic orbitals and the neighboring nb orbitals that constitute the metallic bands. we also report the presence of the so-called -feature, discovered only recently in two other magnetic intercalates with very different magnetic orderings. in ni nbs , the feature shows only at particular photon energies, indicating its bulk origin. common to prior observations, it appears as a series of very shallow electron pockets at the fermi level, positioned along the edge of the brillouin zone. unforeseen by ab initio electronic calculations, and its origin still unresolved, the feature appears to be a robust consequence of the intercalation of 2h-nbs with magnetic ions. [SEP] The magnetic sublayers produce various magnetic states. The magnetic sublayers modify the electronic coupling. We employ the angle-resolved photoelectron spectroscopy. The bands bear the signature. That constitute the metallic bands. We report the presence. The feature show only at particular photon energies. The feature indicate its bulk origin."
2408.14946,gr-qc,gr-qc,4,"recently, detailed studies have been made to compare the performance of the european next generation gw observatory einstein telescope (et) in a single-site triangular configuration with the performance of a configuration featuring two l-shaped detectors in different sites, still taken to have all other et characteristics except for the geometry, in particular, underground and composed of a low-frequency interferometer working at cryogenic temperatures and a high-frequency interferometer working at room temperature. here we study a further possibility for a european network, made by a single l-shaped underground detector, like one of the detectors considered for the 2l version of et, and a single third-generation 20-km l-shaped interferometer on the surface. we compare the performances of such a network to those of the triangle and of the 2l-underground et configurations. we then examine the performance of an intercontinental network made by a 40-km ce in the us, together with any of these european networks. [SEP] Detailed studies compare the performance. We study a further possibility. We compare the performances. We examine the performance."
2502.15482,cs,cs.LO,3,"this paper motivates the views that for complex systems, risk should be controlled by enforcing constraints in a modular way at different system levels, that the constraints can be expressed as assurance contracts and that acceptable risk mitigation can be demonstrated in assurance case modules. this short paper explains how already existing methodologies can be combined to create a concept for modular risk assessment. the main novelty is the use of so-called contract-based design (cbd) contracts and refinements as risk constraints. this idea is presented here with the objective of receiving feedback from industry and academia. [SEP] This paper motivate the views. Risk enforce constraints. Existing methodologies create a concept."
2108.08876,cs,cs.RO,5,"autonomous spacecraft relative navigation technology has been planned for and applied to many famous space missions. the development of on-board electronics systems has enabled the use of vision-based and lidar-based methods to achieve better performances. meanwhile, deep learning has reached great success in different areas, especially in computer vision, which has also attracted the attention of space researchers. however, spacecraft navigation differs from ground tasks due to high reliability requirements but lack of large datasets. this survey aims to systematically investigate the current deep learning-based autonomous spacecraft relative navigation methods, focusing on concrete orbital applications such as spacecraft rendezvous and landing on small bodies or the moon. the fundamental characteristics, primary motivations, and contributions of deep learning-based relative navigation algorithms are first summarised from three perspectives of spacecraft rendezvous, asteroid exploration, and terrain navigation. furthermore, popular visual tracking benchmarks and their respective properties are compared and summarised. finally, potential applications are discussed, along with expected impediments. [SEP] The development enable the use. The development achieve better performances. Deep learning reach great success. Which attract the attention. This survey investigate the current deep learning-based autonomous spacecraft relative navigation methods."
2403.07257,cs,cs.AR,14,"within the electronic design automation (eda) domain, ai-driven solutions have emerged as formidable tools, yet they typically augment rather than redefine existing methodologies. these solutions often repurpose deep learning models from other domains, such as vision, text, and graph analytics, applying them to circuit design without tailoring to the unique complexities of electronic circuits. such an ai4eda approach falls short of achieving a holistic design synthesis and understanding, overlooking the intricate interplay of electrical, logical, and physical facets of circuit data. this paper argues for a paradigm shift from ai4eda towards ai-native eda, integrating ai at the core of the design process. pivotal to this vision is the development of a multimodal circuit representation learning technique, poised to provide a comprehensive understanding by harmonizing and extracting insights from varied data sources, such as functional specifications, rtl designs, circuit netlists, and physical layouts. we champion the creation of large circuit models (lcms) that are inherently multimodal, crafted to decode and express the rich semantics and structures of circuit data, thus fostering more resilient, efficient, and inventive design methodologies. embracing this ai-native philosophy, we foresee a trajectory that transcends the current innovation plateau in eda, igniting a profound shift-left in electronic design methodology. the envisioned advancements herald not just an evolution of existing eda tools but a revolution, giving rise to novel instruments of design tools that promise to radically enhance design productivity and inaugurate a new epoch where the optimization of circuit performance, power, and area (ppa) is achieved not incrementally, but through leaps that redefine the benchmarks of electronic systems' capabilities. [SEP] They redefine existing methodologies. These solutions repurpose deep learning models. These solutions apply them. An ai4eda approach overlook the intricate interplay. We champion the creation. We foster more resilient, efficient, and inventive design methodologies. We embrace this ai-native philosophy. We foresee a trajectory. That transcend the current innovation plateau. We ignite a profound shift-left. The envisioned advancements herald not just an evolution. The envisioned advancements give rise. That enhance design productivity. That redefine the benchmarks."
2211.02755,cs,cs.DS,5,"whereas there are simple algorithms that are proven to be optimal for the classical and the multiple choice secretary problem, the matroid secretary problem is less thoroughly understood. this paper proposes the generalization of some simple algorithms from the classical and multiple choice versions on the matroid secretary problem. out of two algorithms that make decisions based on samples, like the dynkin's algorithm, one is proven to be an instance of greedy algorithm (bahrani et al., 2022), while the other is not. a generalized version of the virtual algorithm (babaioff et al., 2018) obtains a constant competitive ratio for the hat graph, the adversarial example for greedy algorithms, but fails to do so when a slight modificiation is introduced to the graph. we show that there is no algorithm with strong forbidden sets (soto et al., 2021) of size 1 on all graphic matroids. [SEP] The matroid secretary problem be simple algorithms. This paper propose the generalization. That make decisions. A generalized version obtain a constant competitive ratio. We be no algorithm."
